split,file,classes,reasons,recommendation,width,height,brightness_mean,contrast_std,blur_laplacian_var
val,data_output\yolo_roboflow_only\images\val\telechargement-4-_jpg.rf.8b3721f19ee912a5eeb91d85f53c2664.jpg,Kiwi,low_resolution,review_delete_only_if_clearly_wrong,299,168,182.29,70.77,1236.89
val,data_output\yolo_roboflow_only\images\val\telur-dadar-mata-sapi-foto-resep-utama_jpg.rf.cc0bbfb8680a0634d8606529bf83f94d.jpg,Telur Goreng,possibly_blurry,review_delete_only_if_clearly_wrong,680,482,123.43,43.56,58.28
val,data_output\yolo_roboflow_only\images\val\youtube-105_jpg.rf.2b9a3493d03d16ce541d63ebe057b040.jpg,Pizza,possibly_blurry,review_delete_only_if_clearly_wrong,1920,1080,127.36,45.78,55.36
test,data_output\yolo_roboflow_only\images\test\09_092_09012001_160613115598160_0_jpg.rf.92263af0abc1eb8c87f00f951ba4fd55.jpg,Telur Rebus,possibly_blurry,review_delete_only_if_clearly_wrong,512,512,151.76,41.28,44.85
test,data_output\yolo_roboflow_only\images\test\1537472844_jpg.rf.b9d80213ccf4a7ac28a911cb8f5483ef.jpg,Tahu Goreng,possibly_blurry,review_delete_only_if_clearly_wrong,800,526,104.07,60.19,28.09
test,data_output\yolo_roboflow_only\images\test\15714_jpg.rf.b3e93d05684f3517eb7fb237e48f8528.jpg,Burger,possibly_blurry,review_delete_only_if_clearly_wrong,384,640,123.53,42.86,22.93
test,data_output\yolo_roboflow_only\images\test\1652_jpg.rf.d668a9dcfad80b750adabac803b916de.jpg,Burger,low_resolution,review_delete_only_if_clearly_wrong,320,213,112.85,56.66,239.72
test,data_output\yolo_roboflow_only\images\test\20_JPG_jpg.rf.a3cedb1f8206fdc23368739e2226f466.jpg,Pisang,possibly_blurry,review_delete_only_if_clearly_wrong,416,416,154.21,34.43,18.15
test,data_output\yolo_roboflow_only\images\test\292_100_jpg.rf.5079b7606e0b75cb87d1a42d00e518c5.jpg,Stroberi,low_resolution,review_delete_only_if_clearly_wrong,100,100,139.46,103.21,2012.89
test,data_output\yolo_roboflow_only\images\test\41_JPG_jpg.rf.61229fe32cced69bf05c70ae348c45cc.jpg,Pisang,possibly_blurry,review_delete_only_if_clearly_wrong,416,416,164.62,27.60,53.59
test,data_output\yolo_roboflow_only\images\test\51_jpg.rf.cbaddfd9b00b558969556f6355193b43.jpg,Nasi Putih,possibly_blurry,review_delete_only_if_clearly_wrong,480,360,119.77,30.83,30.57
test,data_output\yolo_roboflow_only\images\test\59_jpg.rf.36bdb8a16c83aff23c6a8c38414b8786.jpg,Nasi Putih,possibly_blurry,review_delete_only_if_clearly_wrong,800,600,108.67,55.67,40.97
test,data_output\yolo_roboflow_only\images\test\71_jpg.rf.b0a6162ec2992ec5c2930dae07fcfc41.jpg,Nasi Putih,possibly_blurry,review_delete_only_if_clearly_wrong,640,480,139.27,35.92,48.79
test,data_output\yolo_roboflow_only\images\test\731_jpg.rf.20d7aafadd9ebacd275a774cbbd90b20.jpg,Nanas,possibly_blurry,review_delete_only_if_clearly_wrong,4016,3714,134.58,53.94,22.42
test,data_output\yolo_roboflow_only\images\test\80_jpg.rf.a649d51622cbadf67260a79a4288e313.jpg,Pisang,possibly_blurry,review_delete_only_if_clearly_wrong,416,416,131.18,38.12,11.08
test,data_output\yolo_roboflow_only\images\test\bakso-161-_jpg.rf.f162b27ec9ce8bf12d9bc191340749be.jpg,Bakso,low_resolution,review_delete_only_if_clearly_wrong,279,181,139.99,50.09,1699.35
test,data_output\yolo_roboflow_only\images\test\bakso-20188_jpg.rf.e9bdcd9ac947a8346bd41e9d44530c59.jpg,Bakso,possibly_blurry,review_delete_only_if_clearly_wrong,299,299,127.79,48.06,46.66
test,data_output\yolo_roboflow_only\images\test\bakso-215-_jpg.rf.6b1c5db842dca4413f2d3c62908c378d.jpg,Bakso,low_resolution,review_delete_only_if_clearly_wrong,212,237,102.89,65.32,602.06
test,data_output\yolo_roboflow_only\images\test\bakso-223-_jpg.rf.30be4d1b854a07107efaf7b08a3a6896.jpg,Bakso,low_resolution,review_delete_only_if_clearly_wrong,275,183,159.95,59.31,2295.88
test,data_output\yolo_roboflow_only\images\test\bakso-231-_jpg.rf.42e567281c452c9bcd163aa99c45617d.jpg,Bakso,low_resolution,review_delete_only_if_clearly_wrong,275,183,181.66,44.20,907.36
test,data_output\yolo_roboflow_only\images\test\bakso-394-_jpg.rf.332df81cd3721894428fcd25de56e695.jpg,Bakso,low_resolution,review_delete_only_if_clearly_wrong,275,183,210.30,48.37,533.50
test,data_output\yolo_roboflow_only\images\test\bakso-88-_jpg.rf.bf345daff1548a71b80ab533f14927c3.jpg,Bakso,low_resolution,review_delete_only_if_clearly_wrong,263,191,137.42,49.29,1369.78
test,data_output\yolo_roboflow_only\images\test\cookpad_200_extra_biskuit_choco_chips_0003_biskuit_choco_chips_122.jpg,Biskuit Choco Chips,possibly_blurry,review_delete_only_if_clearly_wrong,1200,800,159.24,53.70,29.22
test,data_output\yolo_roboflow_only\images\test\cookpad_200_extra_biskuit_choco_chips_0004_biskuit_choco_chips_086.jpg,Biskuit Choco Chips,possibly_blurry,review_delete_only_if_clearly_wrong,1200,1798,120.96,67.59,28.35
test,data_output\yolo_roboflow_only\images\test\cookpad_200_extra_biskuit_choco_chips_0007_biskuit_choco_chips_058.jpg,Biskuit Choco Chips,possibly_blurry,review_delete_only_if_clearly_wrong,1200,800,58.94,52.28,53.50
test,data_output\yolo_roboflow_only\images\test\cookpad_200_extra_biskuit_choco_chips_0011_biskuit_choco_chips_013.jpg,Biskuit Choco Chips,possibly_blurry,review_delete_only_if_clearly_wrong,1200,1800,63.60,49.03,4.76
test,data_output\yolo_roboflow_only\images\test\cookpad_200_extra_biskuit_choco_chips_0014_biskuit_choco_chips_186.jpg,Biskuit Choco Chips,possibly_blurry,review_delete_only_if_clearly_wrong,1200,1800,150.54,74.29,11.99
test,data_output\yolo_roboflow_only\images\test\cookpad_200_extra_biskuit_choco_chips_0016_biskuit_choco_chips_128.jpg,Biskuit Choco Chips,possibly_blurry,review_delete_only_if_clearly_wrong,1200,1799,150.21,60.91,30.60
test,data_output\yolo_roboflow_only\images\test\cookpad_200_extra_biskuit_choco_chips_0019_biskuit_choco_chips_088.jpg,Biskuit Choco Chips,possibly_blurry,review_delete_only_if_clearly_wrong,1200,1800,127.20,48.76,46.67
test,data_output\yolo_roboflow_only\images\test\cookpad_200_extra_capcay_0003_capcay_159.jpg,Capcay,possibly_blurry,review_delete_only_if_clearly_wrong,1200,630,140.35,43.18,46.64
test,data_output\yolo_roboflow_only\images\test\cookpad_200_extra_capcay_0005_capcay_044.jpg,Capcay,possibly_blurry,review_delete_only_if_clearly_wrong,1200,630,132.89,54.72,49.47
test,data_output\yolo_roboflow_only\images\test\cookpad_200_extra_capcay_0008_capcay_022.jpg,Capcay,possibly_blurry,review_delete_only_if_clearly_wrong,1200,630,134.42,47.68,59.48
test,data_output\yolo_roboflow_only\images\test\cookpad_200_extra_capcay_0010_capcay_050.jpg,Capcay,possibly_blurry,review_delete_only_if_clearly_wrong,1200,630,117.80,52.31,41.43
test,data_output\yolo_roboflow_only\images\test\cookpad_200_extra_nasi_putih_0002_nasi_putih_002.jpg,Nasi Putih,possibly_blurry,review_delete_only_if_clearly_wrong,518,546,117.42,73.17,59.46
test,data_output\yolo_roboflow_only\images\test\cookpad_200_extra_nugget_0006_nugget_026.jpg,Nugget,possibly_blurry,review_delete_only_if_clearly_wrong,1200,630,157.70,51.35,24.90
test,data_output\yolo_roboflow_only\images\test\cookpad_200_extra_sate_umum_0001_sate_umum_007.jpg,Sate,possibly_blurry,review_delete_only_if_clearly_wrong,1200,630,117.45,58.14,28.34
test,data_output\yolo_roboflow_only\images\test\cookpad_200_extra_sate_umum_0008_sate_umum_023.jpg,Sate,possibly_blurry,review_delete_only_if_clearly_wrong,1200,630,131.33,55.99,52.56
test,data_output\yolo_roboflow_only\images\test\cookpad_200_extra_sate_umum_0012_sate_umum_166.jpg,Sate,possibly_blurry,review_delete_only_if_clearly_wrong,1200,630,114.71,58.30,52.32
test,data_output\yolo_roboflow_only\images\test\cookpad_imbalance_biskuit_biskuit_037.jpg,Biskuit Choco Chips,possibly_blurry,review_delete_only_if_clearly_wrong,1200,630,148.22,45.37,19.51
test,data_output\yolo_roboflow_only\images\test\cookpad_imbalance_biskuit_biskuit_067.jpg,Biskuit Choco Chips,possibly_blurry,review_delete_only_if_clearly_wrong,1200,630,153.01,37.25,57.55
test,data_output\yolo_roboflow_only\images\test\cookpad_imbalance_mie_goreng_mie_goreng_054.jpg,Mie Goreng,possibly_blurry,review_delete_only_if_clearly_wrong,1200,630,147.95,73.91,53.83
test,data_output\yolo_roboflow_only\images\test\cookpad_imbalance_nasi_goreng_nasi_goreng_014.jpg,Nasi Goreng,possibly_blurry,review_delete_only_if_clearly_wrong,1200,630,129.92,48.12,43.77
test,data_output\yolo_roboflow_only\images\test\cookpad_imbalance_pempek_pempek_014.jpg,Pempek,possibly_blurry,review_delete_only_if_clearly_wrong,1200,630,81.82,54.88,56.29
test,data_output\yolo_roboflow_only\images\test\cookpad_imbalance_pempek_pempek_015.jpg,Pempek,possibly_blurry,review_delete_only_if_clearly_wrong,1200,630,106.34,54.47,18.82
test,data_output\yolo_roboflow_only\images\test\cookpad_imbalance_pempek_pempek_066.jpg,Pempek,possibly_blurry,review_delete_only_if_clearly_wrong,1200,630,135.02,42.81,29.08
test,data_output\yolo_roboflow_only\images\test\cookpad_imbalance_pempek_pempek_067.jpg,Pempek,possibly_blurry,review_delete_only_if_clearly_wrong,1200,630,140.81,33.06,42.80
test,data_output\yolo_roboflow_only\images\test\cookpad_imbalance_pisang_goreng_pisang_goreng_015.jpg,Pisang,possibly_blurry,review_delete_only_if_clearly_wrong,1200,630,131.90,46.82,40.50
test,data_output\yolo_roboflow_only\images\test\cookpad_imbalance_pisang_goreng_pisang_goreng_054.jpg,Pisang,possibly_blurry,review_delete_only_if_clearly_wrong,1200,630,103.02,64.42,34.18
test,data_output\yolo_roboflow_only\images\test\cookpad_imbalance_pisang_goreng_pisang_goreng_078.jpg,Pisang,possibly_blurry,review_delete_only_if_clearly_wrong,1200,630,131.25,47.19,25.46
test,data_output\yolo_roboflow_only\images\test\cookpad_imbalance_telur_goreng_telur_goreng_060.jpg,Telur Goreng,possibly_blurry,review_delete_only_if_clearly_wrong,1200,630,136.06,37.16,36.30
test,data_output\yolo_roboflow_only\images\test\cookpad_imbalance_tumis_kangkung_tumis_kangkung_066.jpg,Tumis Kangkung,possibly_blurry,review_delete_only_if_clearly_wrong,1200,630,122.43,52.89,38.48
test,data_output\yolo_roboflow_only\images\test\daging_rendang-14-_jpg.rf.0924f3bd4b9d2ed1ec374d1e27bd9327.jpg,Rendang Sapi,possibly_blurry,review_delete_only_if_clearly_wrong,2810,1881,68.80,57.79,50.89
test,data_output\yolo_roboflow_only\images\test\daging_rendang-77-_jpg.rf.d9429ba985bc23fc2c203d5ebf643e36.jpg,Rendang Sapi,low_resolution,review_delete_only_if_clearly_wrong,320,207,122.49,64.13,3371.00
test,data_output\yolo_roboflow_only\images\test\daging_rendang-9-_jpg.rf.c109666665f53ec250514c080b6d6ef4.jpg,Rendang Sapi,possibly_blurry,review_delete_only_if_clearly_wrong,1600,1169,108.44,72.07,41.36
test,data_output\yolo_roboflow_only\images\test\donuts_678_jpg.rf.b91d5808af3c26a6d6e7f622599d180f.jpg,Donat,possibly_blurry,review_delete_only_if_clearly_wrong,1024,714,148.00,57.25,27.73
test,data_output\yolo_roboflow_only\images\test\download-10-_jpg.rf.595dd01155162a5b750bf137db4dd256.jpg,Tahu Goreng,low_resolution,review_delete_only_if_clearly_wrong,299,168,161.35,58.37,4473.00
test,data_output\yolo_roboflow_only\images\test\download-16-_jpeg.rf.9de2aa6792b34a5f429ba7382cf42f49.jpg,Nugget,low_resolution,review_delete_only_if_clearly_wrong,275,183,171.70,53.66,956.87
test,data_output\yolo_roboflow_only\images\test\download-6-_jpg.rf.aee56278f188e8f4e0fba23caf9597c4.jpg,Tahu Goreng,low_resolution,review_delete_only_if_clearly_wrong,276,183,170.50,57.45,893.25
test,data_output\yolo_roboflow_only\images\test\empty-kiwi-peels-free-photo_jpg.rf.af83714d7e356a22cf319617b78c7393.jpg,Kiwi,possibly_blurry,review_delete_only_if_clearly_wrong,2940,1960,52.33,45.68,44.04
test,data_output\yolo_roboflow_only\images\test\french_fries_569_jpg.rf.3cbcc3fc7f7e7267a619c00286896b20.jpg,Kentang Goreng,low_resolution,review_delete_only_if_clearly_wrong,320,213,111.86,77.03,213.96
test,data_output\yolo_roboflow_only\images\test\french_fries_643_jpg.rf.09815dbbbee5f404d33e138d1511d14f.jpg,Kentang Goreng,low_resolution,review_delete_only_if_clearly_wrong,200,200,122.76,88.66,1063.52
test,data_output\yolo_roboflow_only\images\test\image-22_jpg.rf.18aa4e8e5d7413356d890a037a53d89a.jpg,Apel,possibly_blurry,review_delete_only_if_clearly_wrong,640,640,138.17,45.36,17.62
test,data_output\yolo_roboflow_only\images\test\image-3_jpg.rf.6e6e0a9b206973d5eecf4f3c5966a919.jpg,Apel,possibly_blurry,review_delete_only_if_clearly_wrong,640,640,180.33,71.86,17.69
test,data_output\yolo_roboflow_only\images\test\image-41_jpg.rf.8a37415f87ef4cb74b0cf28b41270735.jpg,Apel,possibly_blurry,review_delete_only_if_clearly_wrong,640,640,193.74,80.47,13.85
test,data_output\yolo_roboflow_only\images\test\image-47_jpg.rf.1abd04ab410d5f94b4463084e4254902.jpg,Apel,possibly_blurry,review_delete_only_if_clearly_wrong,640,640,171.64,68.63,11.51
test,data_output\yolo_roboflow_only\images\test\image-55_jpg.rf.cd8a2eb2289e2683cfec0d664b62f988.jpg,Apel,possibly_blurry,review_delete_only_if_clearly_wrong,640,640,204.11,53.73,14.46
test,data_output\yolo_roboflow_only\images\test\image-58_jpg.rf.c658d81593abc13a6a208e513852daac.jpg,Apel,possibly_blurry,review_delete_only_if_clearly_wrong,640,640,201.14,67.39,27.37
test,data_output\yolo_roboflow_only\images\test\image-69_jpg.rf.9a0ef17846dfcac05affaafae3043e56.jpg,Apel,possibly_blurry,review_delete_only_if_clearly_wrong,640,640,149.84,85.42,13.52
test,data_output\yolo_roboflow_only\images\test\image-7_jpg.rf.579f200a375bb15b6ee2414880b0c730.jpg,Apel,possibly_blurry,review_delete_only_if_clearly_wrong,640,640,177.35,66.98,13.76
test,data_output\yolo_roboflow_only\images\test\image-90_jpg.rf.7591afdccb78f7881023cafad7ef7121.jpg,Apel,possibly_blurry,review_delete_only_if_clearly_wrong,640,640,137.66,66.58,30.58
test,data_output\yolo_roboflow_only\images\test\image16_jpeg.rf.1bbf07165ffb845887477db4b9b954f3.jpg,Biskuit Choco Chips,low_resolution|too_bright,review_delete_only_if_clearly_wrong,275,183,222.71,48.57,1727.56
test,data_output\yolo_roboflow_only\images\test\Image_3_jpg.rf.5f0c33f4dbfaec1ba12a7a9d3cfab7b7.jpg,Pisang,too_bright,review_delete_only_if_clearly_wrong,1200,1057,235.11,32.04,93.60
test,data_output\yolo_roboflow_only\images\test\Image_44_jpg.rf.d20eab4bd33aba40bcd26642645f7c79.jpg,Pisang,possibly_blurry|too_bright,review_delete_only_if_clearly_wrong,2000,1500,221.53,49.18,30.61
test,data_output\yolo_roboflow_only\images\test\Image_46_jpg.rf.488fae89e59db141e0b34bdb9d4ef8d8.jpg,Pisang,possibly_blurry|too_bright,review_delete_only_if_clearly_wrong,2000,1000,225.70,46.52,8.38
test,data_output\yolo_roboflow_only\images\test\Image_7_jpg.rf.3389c61cbfd5c57613c1eff1842f2003.jpg,Capcay,possibly_blurry,review_delete_only_if_clearly_wrong,1200,630,133.38,48.53,46.03
test,data_output\yolo_roboflow_only\images\test\images-15-_jpg.rf.8bde73e71547ddf6553c4724efb3a8f6.jpg,Tahu Goreng,low_resolution,review_delete_only_if_clearly_wrong,267,189,127.35,27.76,619.48
test,data_output\yolo_roboflow_only\images\test\images-18-_jpg.rf.af05bdef675ef8a83c40c692d0f855dd.jpg,Tahu Goreng,low_resolution,review_delete_only_if_clearly_wrong,267,189,122.72,42.18,619.76
test,data_output\yolo_roboflow_only\images\test\images-2-_jpg.rf.b5d91b3b98e76a972bce853085c1503e.jpg,Kiwi,low_resolution,review_delete_only_if_clearly_wrong,275,183,186.40,58.88,474.62
test,data_output\yolo_roboflow_only\images\test\images-2023-05-04T175746-987_jpg.rf.0abf7d813e9057c12a85dc42e0e1ab83.jpg,Stroberi,low_resolution,review_delete_only_if_clearly_wrong,300,168,119.30,48.54,2722.14
test,data_output\yolo_roboflow_only\images\test\images-2023-10-10T145304-485_jpeg.rf.545d8a46d0dd47314b46c6a921db0e52.jpg,Nugget,low_resolution,review_delete_only_if_clearly_wrong,243,208,211.86,54.97,586.85
test,data_output\yolo_roboflow_only\images\test\images-2023-10-10T145306-803_jpeg.rf.e6f36ac64a986074d128def6b2635ca0.jpg,Nugget,low_resolution|too_bright,review_delete_only_if_clearly_wrong,250,202,231.34,37.88,929.65
test,data_output\yolo_roboflow_only\images\test\images-2023-10-10T145308-925_jpeg.rf.272c77b3648b688f6ad219e4ab6bc8e0.jpg,Nugget,low_resolution,review_delete_only_if_clearly_wrong,275,183,121.93,40.02,1476.23
test,data_output\yolo_roboflow_only\images\test\images-2023-10-10T145320-626_jpeg.rf.c5d1d32cae5e29236b5c510ab076bf7f.jpg,Nugget,low_resolution,review_delete_only_if_clearly_wrong,265,190,99.46,53.25,556.39
test,data_output\yolo_roboflow_only\images\test\images-24-_jpg.rf.5425aed7483f380222745c146976e47f.jpg,Stroberi,low_resolution,review_delete_only_if_clearly_wrong,200,252,161.24,81.71,2254.66
test,data_output\yolo_roboflow_only\images\test\images-29-_jpg.rf.81e77e326d84d0da7d18567baeb1cdfe.jpg,Tempe Goreng,low_resolution,review_delete_only_if_clearly_wrong,177,285,144.61,57.01,2803.41
test,data_output\yolo_roboflow_only\images\test\images-38-_jpg.rf.5e0b1d2af321e453e2d69865b279b8a8.jpg,Tempe Goreng,low_resolution,review_delete_only_if_clearly_wrong,267,189,125.64,70.52,1780.47
test,data_output\yolo_roboflow_only\images\test\images-40-_jpg.rf.adb93fa3e851c3af855dccf56d03bd2d.jpg,Tahu Goreng,low_resolution,review_delete_only_if_clearly_wrong,300,168,136.58,69.70,735.93
test,data_output\yolo_roboflow_only\images\test\images-41-_jpg.rf.28ba1c074121f50146fe567b4605b039.jpg,Stroberi,low_resolution,review_delete_only_if_clearly_wrong,215,235,206.36,59.84,3831.70
test,data_output\yolo_roboflow_only\images\test\images-42-_jpg.rf.a99c488ab0f0ea477596a472497daab7.jpg,Tahu Goreng,low_resolution,review_delete_only_if_clearly_wrong,300,168,153.19,54.64,1567.78
test,data_output\yolo_roboflow_only\images\test\images-44-_jpg.rf.8f124ad94a1524ee1f4a3bb49c74f27e.jpg,Tempe Goreng,low_resolution,review_delete_only_if_clearly_wrong,267,189,94.03,64.15,3843.01
test,data_output\yolo_roboflow_only\images\test\images-48-_jpg.rf.7be4d230f00847cd90eeccdea0c9b857.jpg,Tahu Goreng,low_resolution,review_delete_only_if_clearly_wrong,275,183,214.68,31.96,309.68
test,data_output\yolo_roboflow_only\images\test\images-51-_jpg.rf.6ff145010765a77c59dcbc652c021a5e.jpg,Tahu Goreng,low_resolution,review_delete_only_if_clearly_wrong,310,163,104.35,36.26,510.34
test,data_output\yolo_roboflow_only\images\test\images-56-_jpg.rf.52641aa2f96965a540201266d4408326.jpg,Tempe Goreng,low_resolution,review_delete_only_if_clearly_wrong,267,189,111.52,29.72,788.36
test,data_output\yolo_roboflow_only\images\test\images14_jpg.rf.66a51a337be1190a8f7e51738277863f.jpg,Biskuit Choco Chips,low_resolution,review_delete_only_if_clearly_wrong,275,183,149.68,56.99,1460.80
test,data_output\yolo_roboflow_only\images\test\img_08701_jpg.rf.cb013aa3733dc842cd2e89912a02d113.jpg,Nasi Goreng,possibly_blurry,review_delete_only_if_clearly_wrong,4000,3000,172.59,52.27,18.54
test,data_output\yolo_roboflow_only\images\test\IMG_5813_JPG.rf.da39d429c329f538e49d5809803f568d.jpg,Nanas,possibly_blurry,review_delete_only_if_clearly_wrong,4032,3024,151.57,69.26,51.27
test,data_output\yolo_roboflow_only\images\test\istockphoto-164037559-1024x1024_jpg.rf.e48a7d096a9cc0edfec0007dcfedc9b2.jpg,Kiwi,too_bright,review_delete_only_if_clearly_wrong,1024,683,220.37,48.35,484.70
test,data_output\yolo_roboflow_only\images\test\kiwi091_jpg.rf.2e97753cd6872d4e05d1902023121e0e.jpg,Kiwi,low_resolution,review_delete_only_if_clearly_wrong,300,168,213.08,37.42,641.22
test,data_output\yolo_roboflow_only\images\test\kiwi105_jpg.rf.5a2df31bf0db143d6fb141d9d12ee0d1.jpg,Kiwi,low_resolution,review_delete_only_if_clearly_wrong,300,168,87.30,42.77,986.35
test,data_output\yolo_roboflow_only\images\test\kiwi133_jpg.rf.6f68eb9f066f29ea1246f6f8b2893342.jpg,Kiwi,low_resolution,review_delete_only_if_clearly_wrong,279,181,88.24,56.26,1685.62
test,data_output\yolo_roboflow_only\images\test\kiwi158_jpg.rf.5a823b38d1b442c513acf59003ddc146.jpg,Kiwi,low_resolution,review_delete_only_if_clearly_wrong,310,163,146.32,42.64,2432.53
test,data_output\yolo_roboflow_only\images\test\kiwi172_jpg.rf.f8ed6168cef3392c9f9b320397e599ee.jpg,Kiwi,low_resolution,review_delete_only_if_clearly_wrong,183,275,162.26,37.73,522.82
test,data_output\yolo_roboflow_only\images\test\kiwi177_jpg.rf.d67da7f0dec90a82ad413d8806a31fe8.jpg,Kiwi,low_resolution,review_delete_only_if_clearly_wrong,276,183,196.48,53.45,634.61
test,data_output\yolo_roboflow_only\images\test\kiwi184_jpg.rf.11b0ad89dda0e9e2100ab1ee32e234a7.jpg,Kiwi,low_resolution,review_delete_only_if_clearly_wrong,300,168,135.56,47.57,1371.29
test,data_output\yolo_roboflow_only\images\test\kiwi193_jpg.rf.3494c72de27eb719a98f0790e870216f.jpg,Kiwi,low_resolution,review_delete_only_if_clearly_wrong,276,183,219.04,42.95,217.91
test,data_output\yolo_roboflow_only\images\test\kiwi197_jpg.rf.51f6fbb17210457488376b20c6ea65f5.jpg,Kiwi,low_resolution,review_delete_only_if_clearly_wrong,261,193,209.16,48.11,305.90
